cyear,year,country,ccode,abbrev,mideast,coldwar,opec_me,warsaw,civwar,us_s3un,cap,majpow,milper,def_eff,pop,rgdpc_k,rgdp,otherallies,polity2,us_indally,mid2,us_indexmilperpop1995,us_SH1995,us_indexreltradep1995,us_indexexchangerate1995,us_EH1995
2001972,1972,United Kingdom,200,UKG,0,1,0,0,0,0.78899085521698,0.02785000018775463,1,370,0.035350997000932693,56097,12617.2001953125,707787.0625,15,10,0.5,1,0.13704872131347656,0.3185243606567383,NA,0,NA
2001973,1973,United Kingdom,200,UKG,0,1,0,0,0,0.7978723645210266,0.027170000597834587,1,377,0.033884573727846146,56223,13544.6796875,761522.5,15,10,0.5,1,0.1392306685447693,0.31961533427238464,NA,0,NA
2001974,1974,United Kingdom,200,UKG,0,1,0,0,0,0.7105262875556946,0.028189999982714653,1,359,0.037021979689598083,56236,13307.91015625,748383.625,15,10,0.5,1,0.1357230693101883,0.31786152720451355,NA,0,NA
2001975,1975,United Kingdom,200,UKG,0,1,0,0,0,0.7714285850524902,0.027712000533938408,1,348,0.03896884247660637,56226,13165.009765625,740215.8125,15,10,0.5,1,0.13340964913368225,0.31670480966567993,NA,0,NA
2001976,1976,United Kingdom,200,UKG,0,1,0,0,0,0.7191011309623718,0.02710999920964241,1,337,0.03488929569721222,56216,13568.3798828125,762760.0625,15,10,0.5,1,0.13892699778079987,0.31946349143981934,NA,0,NA
2001977,1977,United Kingdom,200,UKG,0,1,0,0,0,0.8061224222183228,0.026009000837802887,1,326,0.03425997495651245,56190,13927.7197265625,782598.5625,14,10,1,1,0.14282099902629852,0.5714104771614075,NA,0,NA
2001978,1978,United Kingdom,200,UKG,0,1,0,0,0,0.7962962985038757,0.025721000507473946,1,320,0.03792664408683777,56178,14372.2001953125,807401.4375,14,10,1,0,0.15123385190963745,0.5756169557571411,NA,0,NA
2001979,1979,United Kingdom,200,UKG,0,1,0,0,0,0.7755101919174194,0.02646300010383129,1,324,0.044753532856702805,56240,14733.4296875,828608.0625,14,10,1,0,0.15442728996276855,0.5772136449813843,NA,0,NA
2001980,1980,United Kingdom,200,UKG,0,1,0,0,0,0.7281553149223328,0.024979999288916588,1,330,0.057902783155441284,56330,14315.3603515625,806384.25,14,10,1,1,0.16365854442119598,0.5818292498588562,NA,0,NA
2001981,1981,United Kingdom,200,UKG,0,1,0,0,0,0.5746268630027771,0.0248429998755455,1,341,0.051817551255226135,56352,14047.490234375,791604.1875,15,10,1,0,0.16927438974380493,0.5846371650695801,NA,0,NA
2001982,1982,United Kingdom,200,UKG,0,1,0,0,0,0.4625000059604645,0.023538000881671906,1,335,0.04451942816376686,56318,14381.900390625,809959.875,15,10,1,1,0.17584572732448578,0.5879228711128235,NA,0,NA
2001983,1983,United Kingdom,200,UKG,0,1,0,0,0,0.5503355860710144,0.023485999554395676,1,333,0.04248185455799103,56377,14927.5498046875,841570.5,15,10,1,1,0.19060969352722168,0.5953048467636108,NA,0,NA
2001984,1984,United Kingdom,200,UKG,0,1,0,0,0,0.4834437072277069,0.022033000364899635,1,336,0.03788219764828682,56506,15282.6298828125,863560.3125,15,10,1,1,0.19051197171211243,0.595255970954895,NA,0,NA
2001985,1985,United Kingdom,200,UKG,0,1,0,0,0,0.5419355034828186,0.022762000560760498,1,334,0.03651013597846031,56685,15789.76953125,895043.0625,15,10,1,1,0.19434940814971924,0.5971747040748596,NA,0,NA
2001986,1986,United Kingdom,200,UKG,0,1,0,0,0,0.5354838967323303,0.02321299910545349,1,331,0.039189986884593964,56852,16365.6396484375,930419.375,15,10,1,1,0.19443731009960175,0.5972186326980591,NA,0,NA
2001987,1987,United Kingdom,200,UKG,0,1,0,0,0,0.4154929518699646,0.024508999660611153,1,328,0.042246218770742416,57009,17044.5,971689.875,15,10,1,0,0.18432173132896423,0.5921608805656433,NA,0,NA
2001988,1988,United Kingdom,200,UKG,0,1,0,0,0,0.41726619005203247,0.02401299960911274,1,324,0.03878076747059822,57158,17954.73046875,1026256.5,15,10,1,1,0.18690912425518036,0.5934545397758484,NA,0,NA
2001989,1989,United Kingdom,200,UKG,0,1,0,0,0,0.36752137541770935,0.02502799965441227,1,318,0.03577502816915512,57358,18290.109375,1049084.125,15,10,1,0,0.17750729620456696,0.5887536406517029,NA,0,NA
2001990,1990,United Kingdom,200,UKG,0,1,0,0,0,0.4767441749572754,0.024765999987721443,1,308,0.04200711101293564,57561,18322.849609375,1054681.5,16,10,1,1,0.16594375669956207,0.5829718708992004,NA,0,NA
2001991,1991,United Kingdom,200,UKG,0,1,0,0,0,0.4189189076423645,0.02589000016450882,1,301,0.04282301291823387,57808,17942.619140625,1037226.9375,15,10,1,1,0.15299510955810547,0.5764975547790527,NA,0,NA
2001992,1992,United Kingdom,200,UKG,0,0,0,0,0,0.36000001430511475,0.027080999687314034,1,293,0.04352734237909317,58013,17934.640625,1040442.3125,15,10,1,1,0.13053272664546967,0.5652663707733154,NA,0,NA
2001993,1993,United Kingdom,200,UKG,0,0,0,0,0,0.4000000059604645,0.025512000545859337,1,271,0.033418066799640656,58198,18324.5703125,1066453.375,15,10,1,1,0.10472609102725983,0.5523630380630493,NA,0,NA
2001994,1994,United Kingdom,200,UKG,0,0,0,0,0,0.5,0.025043999776244164,1,257,0.03281983733177185,58401,19125,1116919.125,15,10,1,1,0.08843957632780075,0.5442197918891907,NA,0,NA
2001995,1995,United Kingdom,200,UKG,0,0,0,0,0,0.5696202516555786,0.02388099953532219,1,233,0.029704097658395767,58612,19611.380859375,1149462.25,15,10,1,1,0.0758868157863617,0.537943422794342,NA,0,NA
2001996,1996,United Kingdom,200,UKG,0,0,0,0,0,0.42105263471603394,0.024553999304771423,1,221,0.02988552860915661,58807,20066.25,1180036,15,10,1,1,0.0728154331445694,0.5364077091217041,NA,0,NA
2001997,1997,United Kingdom,200,UKG,0,0,0,0,0,0.3571428656578064,0.0250450000166893,1,218,0.028453975915908813,59014,20710.259765625,1222195.25,18,10,1,1,0.06976748257875443,0.5348837375640869,NA,0,NA
2001998,1998,United Kingdom,200,UKG,0,0,0,0,0,0.27419355511665344,0.02547300048172474,1,218,0.02880212292075157,59237,21286.060546875,1260922.375,18,10,1,1,0.06252676248550415,0.5312633514404297,NA,0,NA
2001999,1999,United Kingdom,200,UKG,0,0,0,0,0,0.30882352590560913,0.024656999856233597,1,218,0.026429956778883934,59501,21649.7890625,1288184.125,18,10,1,1,0.06860131025314331,0.534300684928894,NA,0,NA
2002000,2000,United Kingdom,200,UKG,0,0,0,0,0,0.26865673065185547,0.023781999945640564,1,212,0.0246027410030365,59756,22189.69921875,1325967.625,18,10,1,1,0.06745955348014832,0.5337297916412354,NA,0,NA
2051950,1950,Ireland,205,IRE,0,1,0,0,0,NA,9.720000089146197e-4,0,13,0.006371062248945236,2971.610107421875,4265.509765625,12675.431640625,0,8,0,0,0.003093726234510541,0.0015468631172552705,0,0,0
2051951,1951,Ireland,205,IRE,0,1,0,0,0,NA,9.250000002793968e-4,0,13,0.007182963192462921,2961.6298828125,4370.27001953125,12943.1220703125,0,8,0,0,0.004598743282258511,0.0022993716411292553,0,0,0
2051952,1952,Ireland,205,IRE,0,1,0,0,0,NA,8.529999759048223e-4,0,13,0.008379414677619934,2951.659912109375,4379.35986328125,12926.380859375,0,10,0,0,0.004614276811480522,0.002307138405740261,0,0,0
2051953,1953,Ireland,205,IRE,0,1,0,0,0,NA,8.280000183731318e-4,0,13,0.009444599971175194,2941.68994140625,4525.18994140625,13311.7060546875,0,10,0,0,0.0061346376314759254,0.0030673188157379627,0,0,0
2051954,1954,Ireland,205,IRE,0,1,0,0,0,NA,7.830000249668956e-4,0,13,0.008747599087655544,2931.719970703125,4590.91015625,13459.2626953125,0,10,0,0,0.4054500162601471,0.20272500813007355,0,0,0
2051955,1955,Ireland,205,IRE,0,1,0,0,0,NA,7.489999989047647e-4,0,13,0.00816036481410265,2921.75,4776.27978515625,13955.095703125,0,10,0,0,0.007108807098120451,0.0035544035490602255,0,0,0
2051956,1956,Ireland,205,IRE,0,1,0,0,0,0.9387755393981934,7.070000283420086e-4,0,13,0.00790220033377409,2911.77001953125,4692.97998046875,13664.8779296875,0,10,0,0,8.185607730410993e-4,4.0928038652054965e-4,0,0,0
2051957,1957,Ireland,205,IRE,0,1,0,0,0,0.557692289352417,6.939999875612557e-4,0,13,0.007788455579429865,2891.830078125,4645.419921875,13433.7646484375,0,10,0,0,8.242049370892346e-4,4.121024685446173e-4,0,0,0
2051958,1958,Ireland,205,IRE,0,1,0,0,0,0.4516128897666931,6.689999718219042e-4,0,13,0.007808055263012648,2871.889892578125,4645.6201171875,13341.708984375,0,10,0,0,0.0016598551301285625,8.299275650642812e-4,0,0,0
2051959,1959,Ireland,205,IRE,0,1,0,0,0,0.1428571492433548,7.350000087171793e-4,0,13,0.007564201485365629,2851.93994140625,4870.6298828125,13890.744140625,0,10,0,0,0.001671466277912259,8.357331389561296e-4,0,0,0
2051960,1960,Ireland,205,IRE,0,1,0,0,0,0.3333333432674408,7.409999961964786e-4,0,13,0.007647368591278791,2832,5136.10009765625,14545.435546875,0,10,0,0,0.0016832348192110658,8.416174096055329e-4,0,0,0
2051961,1961,Ireland,205,IRE,0,1,0,0,0,0.7641509175300598,6.799999973736703e-4,0,6,0.007765990681946278,2818,5402.009765625,15222.86328125,0,10,0,0,0.003020709613338113,0.0015103548066690564,0,0,0
2051962,1962,Ireland,205,IRE,0,1,0,0,0,0.8333333134651184,6.619999767281115e-4,0,7,0.007931359112262726,2830,5545.68994140625,15694.302734375,0,10,0,0,0.0010828443337231874,5.414221668615937e-4,0,0,0
2051963,1963,Ireland,205,IRE,0,1,0,0,0,0.65625,6.520000169984996e-4,0,8,0.008076915517449379,2850,5755.06982421875,16401.94921875,0,10,0,0,0.002031019190326333,0.0010155095951631665,0,0,0
2051964,1964,Ireland,205,IRE,0,1,0,0,0,NA,6.559999892488122e-4,0,8,0.0077308164909482,2864,5934.7900390625,16997.23828125,0,10,0,0,0.0013077647890895605,6.538823945447803e-4,0,0,0
2051965,1965,Ireland,205,IRE,0,1,0,0,0,0.6666666865348816,6.430000066757202e-4,0,8,0.008066192269325256,2876,5999.6298828125,17254.935546875,0,10,0,0,7.103498792275786e-4,3.551749396137893e-4,0,0,0
2051966,1966,Ireland,205,IRE,0,1,0,0,0,0.7407407164573669,6.079999729990959e-4,0,8,0.008018098771572113,2884,6041.5,17423.685546875,0,10,0,0,0.0012986956862732768,6.493478431366384e-4,0,0,0
2051967,1967,Ireland,205,IRE,0,1,0,0,0,0.6363636255264282,6.360000115819275e-4,0,8,0.00792533066123724,2900,6342.41015625,18392.990234375,0,10,0,0,5.870593013241887e-4,2.9352965066209435e-4,0,0,0
2051968,1968,Ireland,205,IRE,0,1,0,0,0,0.692307710647583,6.070000235922635e-4,0,8,0.006463830824941397,2913,6826.5,19885.59375,0,10,0,0,5.844393745064735e-4,2.9221968725323677e-4,0,0,0
2051969,1969,Ireland,205,IRE,0,1,0,0,0,0.5,5.929999751970172e-4,0,8,0.006774091627448797,2926,7159.009765625,20947.26171875,0,10,0,0,5.818427889607847e-4,2.9092139448039234e-4,0,0,0
2051970,1970,Ireland,205,IRE,0,1,0,0,0,0.5223880410194397,5.680000176653266e-4,0,8,0.0079159215092659,2950,7259.75,21416.26171875,0,10,0,0,5.771091091446579e-4,2.885545545723289e-4,0,0,0
2051971,1971,Ireland,205,IRE,0,1,0,0,0,0.5158730149269104,5.77000027988106e-4,0,9,0.008716713637113571,2978,7417.14990234375,22088.271484375,0,10,0,0,0.0017150489147752523,8.575244573876262e-4,0,0,0
2051972,1972,Ireland,205,IRE,0,1,0,0,0,0.5688073635101318,5.549999768845737e-4,0,9,0.010315442457795143,3024,7788.919921875,23553.693359375,0,10,0,0,0.0015763628762215376,7.881814381107688e-4,0,0,0
2051973,1973,Ireland,205,IRE,0,1,0,0,0,0.44680851697921753,5.510000046342611e-4,0,10,0.010561836883425713,3073,8045.2099609375,24722.9296875,0,10,0,0,0.0017728311941027641,8.864155970513821e-4,0,0,0
2051974,1974,Ireland,205,IRE,0,1,0,0,0,0.5131579041481018,5.489999894052744e-4,0,11,0.012392605654895306,3124,8232.4501953125,25718.173828125,0,10,0,0,0.0017438892973586917,8.719446486793458e-4,0,0,0
2051975,1975,Ireland,205,IRE,0,1,0,0,0,0.48571428656578064,5.329999839887023e-4,0,11,0.011723535135388374,3177,8480.080078125,26941.21484375,0,10,0,0,0.0017147969920188189,8.573984960094094e-4,0,0,0
2051976,1976,Ireland,205,IRE,0,1,0,0,0,0.42696627974510193,5.119999987073243e-4,0,14,0.010899183340370655,3228,8485.73046875,27391.9375,0,10,0,0,0.0015822229906916618,7.911114953458309e-4,0,0,0
2051977,1977,Ireland,205,IRE,0,1,0,0,0,0.6020408272743225,5.080000264570117e-4,0,13,0.010789143852889538,3272,9125.01953125,29857.064453125,0,10,0,0,0.0016650093020871282,8.325046510435641e-4,0,0,0
2051978,1978,Ireland,205,IRE,0,1,0,0,0,0.6388888955116272,5.089999758638442e-4,0,14,0.01162763312458992,3314,9661.9501953125,32019.703125,0,10,0,0,0.0016439076280221343,8.219538140110672e-4,0,0,0
2051979,1979,Ireland,205,IRE,0,1,0,0,0,0.40136054158210754,5.389999714680016e-4,0,14,0.01461799070239067,3368,9839.5400390625,33139.5703125,0,10,0,0,0.0013142598327249289,6.571299163624644e-4,0,0,0
2051980,1980,Ireland,205,IRE,0,1,0,0,0,0.3203883469104767,5.600000149570405e-4,0,19,0.01770602911710739,3401,9962.4404296875,33882.26171875,0,10,0,0,7.008117390796542e-4,3.504058695398271e-4,0,0,0
2051981,1981,Ireland,205,IRE,0,1,0,0,0,0.13432836532592773,5.22000016644597e-4,0,19,0.012495208531618118,3443,10204.76953125,35135.0234375,0,10,0,0,8.900521206669509e-4,4.4502606033347547e-4,0,0,0
2051982,1982,Ireland,205,IRE,0,1,0,0,0,0,5.610000225715339e-4,0,21,0.01385300699621439,3480,10374.330078125,36102.66796875,0,10,0,0,7.827457156963646e-4,3.913728578481823e-4,0,0,0
2051983,1983,Ireland,205,IRE,0,1,0,0,0,-0.02684563770890236,5.680000176653266e-4,0,18,0.011945162899792194,3505,10232.8798828125,35866.2421875,0,10,0,0,9.714533225633204e-4,4.857266612816602e-4,0,0,0
2051984,1984,Ireland,205,IRE,0,1,0,0,0,-0.08609271794557571,5.259999888949096e-4,0,13,0.010346650145947933,3529,10628.51953125,37508.046875,0,10,0,1,6.753926863893867e-4,3.376963431946933e-4,0,0,0
2051985,1985,Ireland,205,IRE,0,1,0,0,0,0,5.440000095404685e-4,0,14,0.010050810873508453,3541,10890.76953125,38564.21484375,0,10,0,1,8.654192206449807e-4,4.3270961032249033e-4,0,0,0
2051986,1986,Ireland,205,IRE,0,1,0,0,0,-0.019354838877916336,5.619999719783664e-4,0,14,0.01369596365839243,3542,10820.48046875,38326.140625,0,10,0,0,9.613053989596665e-4,4.8065269947983325e-4,0,0,0
2051987,1987,Ireland,205,IRE,0,1,0,0,0,-0.028169013559818268,5.639999872073531e-4,0,14,0.013170242309570312,3543,11342.400390625,40186.125,0,10,0,0,7.688272744417191e-4,3.8441363722085953e-4,0,0,0
2051988,1988,Ireland,205,IRE,0,1,0,0,0,-0.0791366919875145,5.380000220611691e-4,0,13,0.010715228505432606,3531,12012.0498046875,42414.546875,0,10,0,0,7.714400999248028e-4,3.857200499624014e-4,0,0,0
2051989,1989,Ireland,205,IRE,0,1,0,0,0,-0.16239316761493683,5.670000100508332e-4,0,13,0.009380131028592587,3510,12847.26953125,45093.91796875,0,10,0,0,7.760555599816144e-4,3.880277799908072e-4,0,0,0
2051990,1990,Ireland,205,IRE,0,1,0,0,0,-0.06976744532585144,5.760000203736126e-4,0,13,0.011427253484725952,3506,14157.7001953125,49636.8984375,0,10,0,0,7.7694101491943e-4,3.88470507459715e-4,0,0,0
2051991,1991,Ireland,205,IRE,0,1,0,0,0,0.04054053872823715,5.890000029467046e-4,0,13,0.011002127081155777,3526,14320.0302734375,50492.42578125,0,10,0,0,7.725340547040105e-4,3.8626702735200524e-4,0,0,0
2051992,1992,Ireland,205,IRE,0,0,0,0,0,0.07999999821186066,6.300000241026282e-4,0,13,0.013121920637786388,3555,14631.1201171875,52013.6328125,0,10,0,0,7.66232144087553e-4,3.831160720437765e-4,0,0,0
2051993,1993,Ireland,205,IRE,0,0,0,0,0,0.1846153885126114,6.259999936446548e-4,0,13,0.01044299267232418,3574,14938.080078125,53388.69921875,0,10,0,0,7.621586555615067e-4,3.810793277807534e-4,0,0,0
2051994,1994,Ireland,205,IRE,0,0,0,0,0,0.1617647111415863,6.489999941550195e-4,0,17,0.011470734141767025,3586,15755.4296875,56498.97265625,0,10,0,0,7.596082286909223e-4,3.7980411434546113e-4,0,0,0
2051995,1995,Ireland,205,IRE,0,0,0,0,0,0.012658228166401386,6.61000027321279e-4,0,17,0.01125169638544321,3601.300048828125,17266.240234375,62180.91015625,0,10,0,0,6.618333864025772e-4,3.309166932012886e-4,0,0,0
2051996,1996,Ireland,205,IRE,0,0,0,0,0,0.19736842811107635,6.799999973736703e-4,0,17,0.011287981644272804,3626.10009765625,18494.380859375,67062.4765625,0,10,0,0,7.512079318985343e-4,3.7560396594926715e-4,0,0,0
2051997,1997,Ireland,205,IRE,0,0,0,0,0,0.17142857611179352,7.719999994151294e-4,0,17,0.010142429731786251,3660.60009765625,20323.220703125,74395.1875,0,10,0,0,7.441280176863074e-4,3.720640088431537e-4,0,0,0
2051998,1998,Ireland,205,IRE,0,0,0,0,0,0.04838709533214569,7.929999846965075e-4,0,17,0.008867163211107254,3704.89990234375,21846.169921875,80937.875,0,10,0,0,7.352303946390748e-4,3.676151973195374e-4,0,0,0
2051999,1999,Ireland,205,IRE,0,0,0,0,0,0.05882352963089943,7.6299998909235e-4,0,14,0.008069787174463272,3744.699951171875,23939.3203125,89645.5703125,0,10,0,0,6.364890723489225e-4,3.1824453617446125e-4,0,0,0
2052000,2000,Ireland,205,IRE,0,0,0,0,0,0.02985074557363987,7.210000185295939e-4,0,12,0.006107238121330738,3786.89990234375,26380.630859375,99900.8046875,0,10,0,1,6.293962360359728e-4,3.146981180179864e-4,0,0,0
2101950,1950,Netherlands,210,NTH,0,1,0,0,0,0.6000000238418579,0.00811699964106083,0,226,0.020113296806812286,10083.169921875,6948.52978515625,70063.203125,11,10,1,0,0.0019923464860767126,0.5009961724281311,0,0,0
2101951,1951,Netherlands,210,NTH,0,1,0,0,0,1,0.007639000192284584,0,218,0.021441524848341942,10183,6834.2001953125,69592.6640625,13,10,1,1,0.0024409398902207613,0.5012204647064209,0,0.6666666865348816,0.5000001192092896
2101952,1952,Netherlands,210,NTH,0,1,0,0,0,0.8142856955528259,0.007317000068724155,0,211,0.023885371163487434,10282.830078125,6626.6201171875,68140.40625,13,10,1,1,0.002417242154479027,0.5012086033821106,0,0,0
2101953,1953,Netherlands,210,NTH,0,1,0,0,0,0.4615384638309479,0.007298999931663275,0,203,0.023042704910039902,10482.5,7150.18994140625,74951.8671875,13,10,1,1,0.002825949341058731,0.5014129877090454,0,0,0
2101954,1954,Netherlands,210,NTH,0,1,0,0,0,0.3870967626571655,0.007526999805122614,0,196,0.02569974958896637,10582.330078125,7779.2998046875,82323.1171875,13,10,1,0,0.0030888719484210014,0.5015444159507751,0,0,0
2101955,1955,Netherlands,210,NTH,0,1,0,0,0,0.6216216087341309,0.0070859999395906925,0,188,0.025005782023072243,10682.169921875,8222.83984375,87837.7734375,14,10,1,0,0.03691127523779869,0.5184556245803833,0,0,0
2101956,1956,Netherlands,210,NTH,0,1,0,0,0,0.795918345451355,0.007091999985277653,0,181,0.025141170248389244,10881.830078125,8596.4296875,93544.890625,14,10,1,0,0.023968275636434555,0.51198410987854,0,0,0
2101957,1957,Netherlands,210,NTH,0,1,0,0,0,0.692307710647583,0.0069969999603927135,0,173,0.023512249812483788,10981.669921875,8715.330078125,95708.875,14,10,1,1,0.13701419532299042,0.5685070753097534,0,0,0
2101958,1958,Netherlands,210,NTH,0,1,0,0,0,0.774193525314331,0.00698600010946393,0,166,0.021170884370803833,11181.330078125,8150.0498046875,91128.3984375,14,10,1,1,0.014160201884806156,0.507080078125,0,0,0
2101959,1959,Netherlands,210,NTH,0,1,0,0,0,0.75,0.006678999867290258,0,158,0.017857525497674942,11281.169921875,8510.16015625,96004.5625,14,10,1,1,0.014487620443105698,0.507243812084198,0,0,0
2101960,1960,Netherlands,210,NTH,0,1,0,0,0,0.8888888955116272,0.006825000047683716,0,151,0.01847369596362114,11480.830078125,9245.9404296875,106151.0703125,14,10,1,1,0.023251593112945557,0.5116257667541504,0,0,0
2101961,1961,Netherlands,210,NTH,0,1,0,0,0,0.8396226167678833,0.0067980000749230385,0,141,0.02122902311384678,11632.75,9204.3603515625,107072.0234375,14,10,1,1,0.025933507829904556,0.5129667520523071,0,0,0
2101962,1962,Netherlands,210,NTH,0,1,0,0,0,0.9242424368858337,0.006775000132620335,0,141,0.02245909348130226,11799.66015625,9650.990234375,113878.40625,14,10,1,1,0.025653239339590073,0.5128266215324402,0,0,0
2101963,1963,Netherlands,210,NTH,0,1,0,0,0,0.71875,0.006597999949008226,0,130,0.02270784229040146,11959.580078125,9855.0302734375,117862.0234375,14,10,1,0,0.025936562567949295,0.5129683017730713,0,0,0
2101964,1964,Netherlands,210,NTH,0,1,0,0,0,NA,0.006632999982684851,0,125,0.023829925805330276,12120.490234375,10588.8701171875,128342.296875,14,10,1,0,0.024580901488661766,0.5122904777526855,0,0,0
2101965,1965,Netherlands,210,NTH,0,1,0,0,0,0.7857142686843872,0.006775000132620335,0,125,0.02256062626838684,12288.400390625,10947.51953125,134527.5,14,10,1,0,0.028290480375289917,0.5141452550888062,0,0,0
2101966,1966,Netherlands,210,NTH,0,1,0,0,0,0.8333333134651184,0.006554000079631805,0,120,0.021811241284012794,12449.3095703125,11100.83984375,138197.796875,14,10,1,1,0.02710430882871151,0.5135521292686462,0,0,0
2101967,1967,Netherlands,210,NTH,0,1,0,0,0,0.8363636136054993,0.006544000003486872,0,120,0.022991739213466644,12591.240234375,11532.2900390625,145205.828125,14,10,1,0,0.037967197597026825,0.5189836025238037,0,0,0
